  2009      1     10     19     30      0       8.02      22.48      -7.91       6.51 
  2009      1     10     20      0      0      -7.27      22.48     -10.73      14.00 
  2009      1     10     20     30      0     -24.88      22.47      -9.87     -35.37 
  2009      1     10     21      0      0     -36.90      22.47     -21.69     -25.59 
  2009      1     10     21     30      0     -48.83      22.47     -36.23      20.07 
  2009      1     10     22      0      0     -62.78      22.47      -7.17       5.19 
  2009      1     10     22     30      0     -69.61      22.47      -5.44       6.00 
  2009      1     10     23      0      0     -77.22      22.47      -5.85      -0.74 
  2009      1     10     23     30      0     -81.74      22.47     -36.23      28.50 
  2009      1     11      0      0      0     -86.84      22.47      -7.37       9.96 
  2009      1     11      0     30      0     -88.18      22.46     -36.23      19.63 
  2009      1     11      1      0      0     -85.97      22.46     -36.23      11.91 
  2009      1     11      1     30      0     -75.77      22.45     -18.06      23.87 
  2009      1     11      2      0      0     -60.96      22.44      -1.64       7.53 
  2009      1     11      2     30      0     -47.49      22.41     -14.88      12.54 
  2009      1     11      3      0      0     -26.80      22.38      -3.51       4.41 
  2009      1     11      3     30      0      -6.60      22.35     -14.06       6.51 
  2009      1     11      4      0      0       9.85      22.30       6.16       2.38 
  2009      1     11      4     30      0      26.88      22.25     -26.21      12.28 
  2009      1     11      5      0      0      39.67      22.21     -17.87       1.52 
  2009      1     11      5     30      0      49.58      22.17       5.31      -0.87 
  2009      1     11      6      0      0      59.39      22.12      -1.39      -5.09 
  2009      1     11      6     30      0      59.39      22.08      -4.66       4.59 
  2009      1     11      7      0      0      62.56      22.05      -0.40       1.78 
  2009      1     11      7     30      0      51.21      22.02      -4.00       2.70 
  2009      1     11      8      0      0      49.77      21.99       3.70      -2.49 
  2009      1     11      8     30      0      35.15      21.96      -1.51      -3.20 
  2009      1     11      9      0      0      18.99      21.94      11.24       3.68 
  2009      1     11      9     30      0       2.73      21.93      -2.48       2.67 
  2009      1     11     10      0      0     -16.03      21.96       2.53       3.07 
  2009      1     11     10     30      0     -32.86      21.99       7.54      10.17 
  2009      1     11     11      0      0     -33.15      22.00       8.16       7.83 
  2009      1     11     11     30      0     -42.00      22.00      18.35      21.33 
  2009      1     11     12      0      0     -52.68      22.00      11.33      10.94 
  2009      1     11     12     30      0     -48.93      22.03      27.16      34.53 
  2009      1     11     13      0      0     -49.51      22.05      19.28      35.29 
  2009      1     11     13     30      0     -43.45      22.07      21.31      34.28 
  2009      1     11     14      0      0     -38.16      22.05      13.08      30.09 
  2009      1     11     14     30      0     -34.50      22.02      15.92      40.41 
  2009      1     11     15      0      0     -17.38      22.00      16.94      20.54 
  2009      1     11     15     30      0     -11.70      21.96      -4.85      47.76 
  2009      1     11     16      0      0       0.90      21.90      21.11      32.90 
  2009      1     11     16     30      0      15.43      21.86       3.03      20.53 
